Faculty Name,University,Conference,Category,Score,Source File,Matched
Kayvon Fatahalian,Stanford University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Kede Ma,City University of Hong Kong,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Kelsey Allen,University of British Columbia,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Kevin Fu,Northeastern University,ICCV,Computer Vision & Image Processing,0.2222222222222222,ICCV2021_1012_fulln.csv,Yes
Kevin Smith,KTH Royal Institute of Technology,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Kevin W. Bowyer,University of Notre Dame,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Keze Wang,Sun Yat-sen University,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Kilian Q. Weinberger,Cornell University,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Klaus-Robert Müller,TU Berlin,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Kobbi Nissim,Georgetown University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Kobus Barnard,University of Arizona,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Koby Crammer,Technion,ICCV,Computer Vision & Image Processing,1.0333333333333332,ICCV2021_1012_fulln.csv,Yes
Konrad Schindler,ETH Zurich,ICCV,Computer Vision & Image Processing,0.8666666666666667,ICCV2021_1012_fulln.csv,Yes
Konstantinos Karantzalos,NTUA,ICCV,Computer Vision & Image Processing,0.75,ICCV2021_1012_fulln.csv,Yes
Kostas Daniilidis,University of Pennsylvania,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Kuan-Wen Chen,National Chiao Tung University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Kui Jia,CUHK (SZ),ICCV,Computer Vision & Image Processing,0.95,ICCV2021_1012_fulln.csv,Yes
Kurt Keutzer,Univ. of California - Berkeley,ICCV,Computer Vision & Image Processing,0.7,ICCV2021_1012_fulln.csv,Yes
Kwan-Yee K. Wong,University of Hong Kong,ICCV,Computer Vision & Image Processing,0.6666666666666666,ICCV2021_1012_fulln.csv,Yes
Kwang In Kim,POSTECH,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Kwang Moo Yi,University of British Columbia,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Kwang-Ting Cheng,HKUST,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Kyoung Mu Lee,Seoul National University,ICCV,Computer Vision & Image Processing,1.2333333333333334,ICCV2021_1012_fulln.csv,Yes
KyungHyun Cho,New York University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Kyunghyun Cho,New York University,ICCV,Computer Vision & Image Processing,1.601190476190476,ICCV2021_1012_fulln.csv,Yes
Ladislav Kavan,University of Utah,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Lanshun Nie,Harbin Institute of Technology,ICCV,Computer Vision & Image Processing,0.125,ICCV2021_1012_fulln.csv,Yes
Laura Leal-Taixé,TU Munich,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Laura Waller,Univ. of California - Berkeley,ICCV,Computer Vision & Image Processing,0.4857142857142857,ICCV2021_1012_fulln.csv,Yes
Laurent Itti,University of Southern California,ICCV,Computer Vision & Image Processing,0.6666666666666666,ICCV2021_1012_fulln.csv,Yes
Laurent Kneip,ShanghaiTech University,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Lawrence Carin,Duke University,ICCV,Computer Vision & Image Processing,0.3666666666666667,ICCV2021_1012_fulln.csv,Yes
Lawrence O. Hall,University of South Florida,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Le Song,MBZUAI,ICCV,Computer Vision & Image Processing,0.7261904761904762,ICCV2021_1012_fulln.csv,Yes
Lefei Zhang,Wuhan University,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Leonard McMillan,University of North Carolina,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Leonid Sigal,University of British Columbia,ICCV,Computer Vision & Image Processing,0.7,ICCV2021_1012_fulln.csv,Yes
Leonidas J. Guibas,Stanford University,ICCV,Computer Vision & Image Processing,1.16025641025641,ICCV2021_1012_fulln.csv,Yes
Li Fei-Fei 0001,Stanford University,ICCV,Computer Vision & Image Processing,0.7499999999999999,ICCV2021_1012_fulln.csv,Yes
Fuxin Li,Oregon State University,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Li Yi 0001,Tsinghua University,ICCV,Computer Vision & Image Processing,0.3269230769230769,ICCV2021_1012_fulln.csv,Yes
Liang Lin,Sun Yat-sen University,ICCV,Computer Vision & Image Processing,2.1833333333333336,ICCV2021_1012_fulln.csv,Yes
Liangcai Gao,Peking University,ICCV,Computer Vision & Image Processing,0.125,ICCV2021_1012_fulln.csv,Yes
Lianli Gao,UESTC,ICCV,Computer Vision & Image Processing,0.4,ICCV2021_1012_fulln.csv,Yes
Lihi Zelnik-Manor,Technion,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Linchao Bao,University of Birmingham,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Linchao Zhu,Zhejiang University,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Ling-Yu Duan,Peking University,ICCV,Computer Vision & Image Processing,0.3666666666666667,ICCV2021_1012_fulln.csv,Yes
Lingjie Liu,University of Pennsylvania,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Lingqiao Liu,University of Adelaide,ICCV,Computer Vision & Image Processing,0.4678571428571428,ICCV2021_1012_fulln.csv,Yes
Lingyang Chu,McMaster University,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Lingyu Duan,Peking University,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Lior Wolf,Tel Aviv University,ICCV,Computer Vision & Image Processing,1.5833333333333333,ICCV2021_1012_fulln.csv,Yes
Liqiang Nie,Harbin Institute of Technology,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Liujuan Cao,Xiamen University,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Lizhen Qu,Monash University,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Lizhuang Ma,Shanghai Jiao Tong University,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Long Quan,HKUST,ICCV,Computer Vision & Image Processing,0.7,ICCV2021_1012_fulln.csv,Yes
Longin Jan Latecki,Temple University,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Lorenzo Bruzzone,University of Trento,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Louis-Philippe Morency,Carnegie Mellon University,ICCV,Computer Vision & Image Processing,0.6666666666666666,ICCV2021_1012_fulln.csv,Yes
Lourdes Agapito,University College London,ICCV,Computer Vision & Image Processing,0.9166666666666664,ICCV2021_1012_fulln.csv,Yes
Luc Van Gool,ETH Zurich,ICCV,Computer Vision & Image Processing,8.99047619047619,ICCV2021_1012_fulln.csv,Yes
Luca Benini,ETH Zurich,ICCV,Computer Vision & Image Processing,0.4285714285714285,ICCV2021_1012_fulln.csv,Yes
Ludwig Schmidt,University of Washington,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Luis Ceze,University of Washington,ICCV,Computer Vision & Image Processing,0.125,ICCV2021_1012_fulln.csv,Yes
Luke Zettlemoyer,University of Washington,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
M. Salman Asif,Univ. of California - Riverside,ICCV,Computer Vision & Image Processing,1.2,ICCV2021_1012_fulln.csv,Yes
Maciej A. Mazurowski,Duke University,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Maja Pantic,Imperial College London,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Maneesh Agrawala,Stanford University,ICCV,Computer Vision & Image Processing,0.325,ICCV2021_1012_fulln.csv,Yes
Manmohan Chandraker,Univ. of California - San Diego,ICCV,Computer Vision & Image Processing,0.9833333333333334,ICCV2021_1012_fulln.csv,Yes
Manolis Savva,Simon Fraser University,ICCV,Computer Vision & Image Processing,1.7976301476301475,ICCV2021_1012_fulln.csv,Yes
Marc Alexa,TU Berlin,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Marcella Cornia,University of Modena and Reggio Emilia,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Marco Pedersoli,ETS Montreal,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Marcus A. Brubaker,York University,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Marcus Rohrbach,TU Darmstadt,ICCV,Computer Vision & Image Processing,3.1940476190476192,ICCV2021_1012_fulln.csv,Yes
Margrit Gelautz,TU Wien,ICCV,Computer Vision & Image Processing,0.75,ICCV2021_1012_fulln.csv,Yes
Mario Fritz,CISPA Helmholtz Center,ICCV,Computer Vision & Image Processing,2.9833333333333334,ICCV2021_1012_fulln.csv,Yes
Mario Marchand,Université Laval,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Mark Hasegawa-Johnson,Univ. of Illinois at Urbana-Champaign,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Mark Johnson 0001,Macquarie University,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Mark Yatskar,University of Pennsylvania,ICCV,Computer Vision & Image Processing,1.1166666666666667,ICCV2021_1012_fulln.csv,Yes
Markus Steinberger,Graz University of Technology,ICCV,Computer Vision & Image Processing,0.125,ICCV2021_1012_fulln.csv,Yes
Marleen de Bruijne,University of Copenhagen,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Martial Hebert,Carnegie Mellon University,ICCV,Computer Vision & Image Processing,1.0833333333333333,ICCV2021_1012_fulln.csv,Yes
Martin Buss,TU Munich,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Martin Ester,Simon Fraser University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Martin Jaggi,EPFL,ICCV,Computer Vision & Image Processing,1.0,ICCV2021_1012_fulln.csv,Yes
Martin T. Vechev,ETH Zurich,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Martin Wattenberg,Harvard University,ICCV,Computer Vision & Image Processing,0.125,ICCV2021_1012_fulln.csv,Yes
Marzyeh Ghassemi,Massachusetts Institute of Technology,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Masashi Sugiyama,University of Tokyo,ICCV,Computer Vision & Image Processing,0.4583333333333333,ICCV2021_1012_fulln.csv,Yes
Mathias Lécuyer,University of British Columbia,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Mathieu Salzmann,EPFL,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Matt Fredrikson,Carnegie Mellon University,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Matteo Matteucci,Politecnico di Milano,ICCV,Computer Vision & Image Processing,1.25,ICCV2021_1012_fulln.csv,Yes
Matthew Berger,Vanderbilt University,ICCV,Computer Vision & Image Processing,0.125,ICCV2021_1012_fulln.csv,Yes
Matthew O'Toole,Carnegie Mellon University,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Matthias Bethge,University of Tübingen,ICCV,Computer Vision & Image Processing,1.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Matthias Nießner,TU Munich,ICCV,Computer Vision & Image Processing,2.6666666666666665,ICCV2021_1012_fulln.csv,Yes
Matthias Zwicker,University of Maryland - College Park,ICCV,Computer Vision & Image Processing,0.45,ICCV2021_1012_fulln.csv,Yes
Max Welling,University of Amsterdam,ICCV,Computer Vision & Image Processing,6.166666666666667,ICCV2021_1012_fulln.csv,Yes
Mayank Vatsa,IIT Jodhpur,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Miaojing Shi,King's College London,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Micah Goldblum,Columbia University,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Michael Beetz,University of Bremen,ICCV,Computer Vision & Image Processing,0.6666666666666666,ICCV2021_1012_fulln.csv,Yes
Michael Elad,Technion,ICCV,Computer Vision & Image Processing,1.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Michael Kampffmeyer,UiT The Arctic University of Norway,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Michael Kirby,Colorado State University,ICCV,Computer Vision & Image Processing,0.1,ICCV2021_1012_fulln.csv,Yes
Michael M. Bronstein,Imperial College London,ICCV,Computer Vision & Image Processing,0.3666666666666667,ICCV2021_1012_fulln.csv,Yes
Michael Maire,University of Chicago,ICCV,Computer Vision & Image Processing,2.1500000000000004,ICCV2021_1012_fulln.csv,Yes
Michael Rabinovich,Case Western Reserve University,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Michael S. Bernstein,Stanford University,ICCV,Computer Vision & Image Processing,0.0833333333333333,ICCV2021_1012_fulln.csv,Yes
Michael S. Brown,York University,ICCV,Computer Vision & Image Processing,2.1666666666666665,ICCV2021_1012_fulln.csv,Yes
Michael Scott Brown,National University of Singapore,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Michael Werman,Hebrew University of Jerusalem,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Michal Irani,Weizmann Institute of Science,ICCV,Computer Vision & Image Processing,0.9583333333333331,ICCV2021_1012_fulln.csv,Yes
Mihaela van der Schaar,University of Cambridge,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Mikhail Khodak,University of Wisconsin - Madison,ICCV,Computer Vision & Image Processing,0.4,ICCV2021_1012_fulln.csv,Yes
Milos Hauskrecht,University of Pittsburgh,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Min H. Kim 0001,KAIST,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Ming Ouhyoung,National Taiwan University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Ming-Hsuan Yang 0001,Univ. of California - Merced,ICCV,Computer Vision & Image Processing,0.4142857142857143,ICCV2021_1012_fulln.csv,Yes
Mingli Song,Zhejiang University,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Mingming Gong,University of Melbourne,ICCV,Computer Vision & Image Processing,0.4,ICCV2021_1012_fulln.csv,Yes
Mingrui Liu,George Mason University,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Mingsheng Long,Tsinghua University,ICCV,Computer Vision & Image Processing,0.45,ICCV2021_1012_fulln.csv,Yes
Mingyu Ding,University of North Carolina,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Minh Hoai,University of Adelaide,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Minh Hoai Nguyen,University of Adelaide,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Minhao Cheng,Pennsylvania State University,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Minje Kim,Indiana University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Minjie Cai,Hunan University,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Minsu Cho,POSTECH,ICCV,Computer Vision & Image Processing,1.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Moacir Ponti,USP-ICMC,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Mohamed Elhoseiny,KAUST,ICCV,Computer Vision & Image Processing,0.8500000000000001,ICCV2021_1012_fulln.csv,Yes
Mohit Bansal,University of North Carolina,ICCV,Computer Vision & Image Processing,1.7119047619047618,ICCV2021_1012_fulln.csv,Yes
Mohit Iyyer,University of Maryland - College Park,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Moran Feldman,University of Haifa,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Mubarak Shah,University of Central Florida,ICCV,Computer Vision & Image Processing,1.2023809523809523,ICCV2021_1012_fulln.csv,Yes
Naftali Tishby,Hebrew University of Jerusalem,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Nam Ik Cho,Seoul National University,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Nanning Zheng 0001,Xi'an Jiaotong University,ICCV,Computer Vision & Image Processing,0.2,ICCV2021_1012_fulln.csv,Yes
Nassir Navab,TU Munich,ICCV,Computer Vision & Image Processing,0.6166666666666667,ICCV2021_1012_fulln.csv,Yes
Nathan Jacobs,Washington University in St. Louis,ICCV,Computer Vision & Image Processing,0.5833333333333333,ICCV2021_1012_fulln.csv,Yes
Nati Srebro,TTI Chicago,ICCV,Computer Vision & Image Processing,0.3333333333333333,ICCV2021_1012_fulln.csv,Yes
Naveed Akhtar,University of Melbourne,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Nazanin Rahnavard,University of Central Florida,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Neil D. B. Bruce,University of Guelph,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Nianyi Li,Clemson University,ICCV,Computer Vision & Image Processing,0.5333333333333333,ICCV2021_1012_fulln.csv,Yes
Niao He,ETH Zurich,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Nicholas Evans,EURECOM,ICCV,Computer Vision & Image Processing,0.1666666666666666,ICCV2021_1012_fulln.csv,Yes
Nick Barnes,Australian National University,ICCV,Computer Vision & Image Processing,0.5,ICCV2021_1012_fulln.csv,Yes
Nick Cheney,University of Vermont,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Nicolas Flammarion,EPFL,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Nicolas Loizou,Johns Hopkins University,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Nicolas Papernot,University of Toronto,ICCV,Computer Vision & Image Processing,1.6666666666666667,ICCV2021_1012_fulln.csv,Yes
Nicu Sebe,University of Trento,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
Nikolay Atanasov 0001,Univ. of California - San Diego,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Nikos Komodakis,University of Crete,ICCV,Computer Vision & Image Processing,3.1666666666666665,ICCV2021_1012_fulln.csv,Yes
Niloy J. Mitra,University College London,ICCV,Computer Vision & Image Processing,0.625,ICCV2021_1012_fulln.csv,Yes
Nima Khademi Kalantari,Texas A&M University,ICCV,Computer Vision & Image Processing,0.2857142857142857,ICCV2021_1012_fulln.csv,Yes
Nitesh V. Chawla,University of Notre Dame,ICCV,Computer Vision & Image Processing,0.25,ICCV2021_1012_fulln.csv,Yes
Noah A. Smith,University of Washington,ICCV,Computer Vision & Image Processing,0.1428571428571428,ICCV2021_1012_fulln.csv,Yes
